session_id,user_id,session_start,session_date,channel,campaign,device,country,browser,is_new_user,page_views,duration_seconds,bounced,converted,session_cost_usd
S0016164,U002866,2025-03-04 14:04:11,2025-03-04,Social,fb_retargeting,mobile,USA,Chrome,True,2,51,False,False,0.49
S0016165,U004619,2025-03-04 20:34:29,2025-03-04,Direct,,desktop,USA,Samsung Internet,False,2,108,False,False,0.0
S0016166,U007019,2025-03-04 12:25:06,2025-03-04,Paid Search,brand_search,mobile,Italy,Chrome,True,5,15,False,False,2.32
S0016167,U000848,2025-03-04 12:37:34,2025-03-04,Social,ig_lookalike,mobile,Germany,Chrome,True,6,110,False,False,0.45
S0016168,U003019,2025-03-04 14:59:34,2025-03-04,Social,fb_retargeting,mobile,Canada,Safari,False,1,161,True,False,0.73
S0016169,U000517,2025-03-04 20:52:18,2025-03-04,Direct,,mobile,USA,Safari,False,1,57,True,False,0.0
S0016170,U006448,2025-03-04 14:07:22,2025-03-04,Display,youtube_brand,desktop,France,Safari,True,1,62,True,False,0.16
S0016171,U008414,2025-03-04 13:24:16,2025-03-04,Organic Search,,mobile,UK,Safari,False,1,83,True,False,0.0
S0016172,U004217,2025-03-04 23:10:32,2025-03-04,Direct,,mobile,USA,Safari,True,1,64,True,False,0.0
S0016173,U013205,2025-03-04 12:35:43,2025-03-04,Organic Search,,tablet,USA,Chrome,False,15,270,False,False,0.0
S0016174,U008195,2025-03-04 10:58:21,2025-03-04,Email,abandoned_cart,desktop,France,Safari,True,7,110,False,False,0.0
S0016175,U002697,2025-03-04 15:50:45,2025-03-04,Paid Search,competitor,mobile,France,Chrome,True,1,159,True,False,0.74
S0016176,U007709,2025-03-04 10:54:44,2025-03-04,Direct,,mobile,France,Chrome,False,1,46,True,False,0.0
S0016177,U014076,2025-03-04 22:51:10,2025-03-04,Organic Search,,desktop,USA,Safari,True,1,205,True,False,0.0
S0016178,U004117,2025-03-04 10:42:49,2025-03-04,Organic Search,,tablet,UK,Chrome,True,1,44,True,False,0.0
S0016179,U008607,2025-03-04 10:05:43,2025-03-04,Social,fb_retargeting,mobile,USA,Safari,True,3,13,False,False,0.45
S0016180,U014061,2025-03-04 07:48:30,2025-03-04,Organic Search,,mobile,France,Chrome,True,1,17,True,False,0.0
S0016181,U010639,2025-03-04 21:06:59,2025-03-04,Paid Search,brand_search,desktop,France,Safari,True,2,174,False,False,1.29
S0016182,U000845,2025-03-04 14:15:34,2025-03-04,Organic Search,,mobile,France,Chrome,False,10,17,False,False,0.0
S0016183,U004422,2025-03-04 16:17:51,2025-03-04,Organic Search,,mobile,Germany,Safari,True,1,150,True,False,0.0
S0016184,U005759,2025-03-04 10:49:25,2025-03-04,Direct,,mobile,USA,Chrome,True,1,258,True,False,0.0
S0016185,U003083,2025-03-04 13:31:31,2025-03-04,Organic Search,,mobile,France,Safari,True,1,73,True,False,0.0
S0016186,U000835,2025-03-04 14:52:27,2025-03-04,Direct,,desktop,France,Samsung Internet,True,3,399,False,False,0.0
S0016187,U007501,2025-03-04 16:18:21,2025-03-04,Direct,,mobile,Spain,Edge,True,5,74,False,False,0.0
S0016188,U005259,2025-03-04 10:13:46,2025-03-04,Direct,,mobile,UK,Chrome,False,2,93,False,False,0.0
S0016189,U012220,2025-03-04 15:52:43,2025-03-04,Direct,,mobile,Italy,Safari,False,1,73,True,False,0.0
S0016190,U005431,2025-03-04 14:14:31,2025-03-04,Direct,,mobile,Italy,Safari,True,4,192,False,False,0.0
S0016191,U007791,2025-03-04 21:30:16,2025-03-04,Organic Search,,mobile,USA,Chrome,False,1,96,True,False,0.0
S0016192,U009937,2025-03-04 14:04:26,2025-03-04,Organic Search,,mobile,UK,Chrome,False,1,116,True,False,0.0
S0016193,U001499,2025-03-04 18:05:48,2025-03-04,Paid Search,shoes_generic,desktop,Spain,Firefox,False,9,10,False,False,1.15
S0016194,U010012,2025-03-04 11:17:43,2025-03-04,Social,tiktok_brand,mobile,UK,Chrome,True,1,147,True,False,0.85
S0016195,U005440,2025-03-04 14:59:17,2025-03-04,Organic Search,,desktop,Spain,Chrome,True,1,54,True,False,0.0
S0016196,U014684,2025-03-04 23:56:10,2025-03-04,Organic Search,,tablet,France,Chrome,False,2,97,False,False,0.0
S0016197,U008433,2025-03-04 12:05:41,2025-03-04,Direct,,desktop,France,Firefox,False,4,307,False,False,0.0
S0016198,U001284,2025-03-04 17:37:57,2025-03-04,Paid Search,running_keywords,mobile,France,Chrome,False,2,120,False,False,1.39
S0016199,U000025,2025-03-04 11:57:33,2025-03-04,Email,abandoned_cart,mobile,France,Chrome,False,1,132,True,False,0.0
S0016200,U014970,2025-03-04 20:21:54,2025-03-04,Social,fb_retargeting,desktop,USA,Firefox,True,2,81,False,False,1.08
S0016201,U002834,2025-03-04 17:29:36,2025-03-04,Organic Search,,mobile,UK,Safari,True,1,69,True,False,0.0
S0016202,U005336,2025-03-04 10:23:23,2025-03-04,Paid Search,shoes_generic,mobile,France,Chrome,False,4,232,False,False,0.48
S0016203,U012620,2025-03-04 14:50:50,2025-03-04,Paid Search,shoes_generic,desktop,Germany,Chrome,True,3,103,False,False,1.88
S0016204,U002936,2025-03-04 13:50:01,2025-03-04,Email,weekly_newsletter,mobile,France,Chrome,True,3,40,False,True,0.0
S0016205,U010959,2025-03-04 08:40:03,2025-03-04,Social,ig_lookalike,mobile,USA,Edge,False,2,78,False,False,1.02
S0016206,U012255,2025-03-04 08:57:54,2025-03-04,Direct,,mobile,Canada,Firefox,False,5,34,False,False,0.0
S0016207,U012968,2025-03-04 16:00:51,2025-03-04,Email,post_purchase,mobile,Italy,Edge,True,1,294,True,False,0.0
S0016208,U010624,2025-03-04 18:02:00,2025-03-04,Email,abandoned_cart,mobile,USA,Chrome,False,2,132,False,False,0.0
S0016209,U006863,2025-03-04 21:08:14,2025-03-04,Organic Search,,desktop,Canada,Edge,False,1,25,True,False,0.0
S0016210,U012975,2025-03-04 15:49:59,2025-03-04,Organic Search,,mobile,UK,Chrome,False,1,147,True,False,0.0
S0016211,U002781,2025-03-04 15:08:12,2025-03-04,Social,ig_lookalike,tablet,France,Chrome,True,1,203,True,False,0.78
S0016212,U006410,2025-03-04 10:07:39,2025-03-04,Paid Search,shoes_generic,mobile,Germany,Chrome,True,1,134,True,False,0.91
S0016213,U013032,2025-03-04 13:13:41,2025-03-04,Organic Search,,desktop,France,Chrome,True,1,131,True,False,0.0
S0016214,U009322,2025-03-04 07:42:07,2025-03-04,Organic Search,,tablet,France,Chrome,True,1,109,True,False,0.0
S0016215,U013538,2025-03-04 21:19:11,2025-03-04,Direct,,desktop,UK,Chrome,True,1,54,True,False,0.0
S0016216,U004950,2025-03-04 19:48:44,2025-03-04,Organic Search,,mobile,Canada,Chrome,True,7,24,False,False,0.0
S0016217,U012570,2025-03-04 12:49:47,2025-03-04,Organic Search,,mobile,France,Chrome,False,1,48,True,False,0.0
S0016218,U006102,2025-03-04 06:14:26,2025-03-04,Organic Search,,mobile,France,Chrome,True,1,443,True,False,0.0
S0016219,U005368,2025-03-04 15:10:34,2025-03-04,Organic Search,,desktop,Spain,Safari,True,5,68,False,False,0.0
S0016220,U005466,2025-03-04 16:48:37,2025-03-04,Direct,,desktop,Canada,Edge,True,7,184,False,False,0.0
S0016221,U004946,2025-03-04 11:17:15,2025-03-04,Direct,,mobile,Germany,Chrome,False,1,18,True,False,0.0
S0016222,U006985,2025-03-04 06:39:02,2025-03-04,Paid Search,running_keywords,mobile,Belgium,Firefox,False,11,119,False,False,2.05
S0016223,U002803,2025-03-04 23:46:11,2025-03-04,Organic Search,,desktop,Spain,Chrome,False,8,158,False,False,0.0
S0016224,U012909,2025-03-04 19:37:00,2025-03-04,Referral,,desktop,UK,Chrome,True,1,434,True,False,0.0
S0016225,U009525,2025-03-04 10:10:02,2025-03-04,Direct,,mobile,France,Chrome,True,1,62,True,False,0.0
S0016226,U014911,2025-03-04 06:35:59,2025-03-04,Social,tiktok_brand,mobile,Germany,Safari,True,4,124,False,False,0.67
S0016227,U010904,2025-03-04 12:23:36,2025-03-04,Social,tiktok_brand,desktop,Germany,Chrome,True,1,179,True,False,0.98
S0016228,U008462,2025-03-04 05:44:26,2025-03-04,Organic Search,,mobile,Spain,Chrome,True,1,63,True,False,0.0
S0016229,U002521,2025-03-04 12:01:53,2025-03-04,Social,ig_lookalike,mobile,Spain,Chrome,True,3,103,False,False,1.01
S0016230,U013445,2025-03-04 12:21:38,2025-03-04,Organic Search,,tablet,Germany,Chrome,False,5,46,False,False,0.0
S0016231,U005930,2025-03-04 18:22:23,2025-03-04,Social,fb_prospecting,tablet,France,Safari,True,1,164,True,False,0.89
S0016232,U004231,2025-03-04 09:02:01,2025-03-04,Referral,,mobile,Italy,Chrome,True,1,34,True,False,0.0
S0016233,U001422,2025-03-04 06:23:39,2025-03-04,Display,youtube_brand,desktop,USA,Chrome,True,1,142,True,False,0.31
S0016234,U006058,2025-03-04 15:58:37,2025-03-04,Paid Search,shoes_generic,tablet,USA,Chrome,True,1,37,True,False,0.81
S0016235,U014040,2025-03-04 10:17:36,2025-03-04,Paid Search,shoes_generic,desktop,Spain,Firefox,True,10,191,False,False,1.23
S0016236,U006011,2025-03-04 14:53:25,2025-03-04,Direct,,mobile,France,Edge,False,1,210,True,False,0.0
S0016237,U014635,2025-03-04 08:02:44,2025-03-04,Referral,,desktop,USA,Chrome,True,2,234,False,False,0.0
S0016238,U013441,2025-03-04 10:54:55,2025-03-04,Social,fb_prospecting,mobile,Germany,Chrome,False,4,92,False,False,0.96
S0016239,U013344,2025-03-04 09:15:09,2025-03-04,Organic Search,,mobile,France,Safari,True,5,116,False,False,0.0
S0016240,U001858,2025-03-04 04:54:45,2025-03-04,Organic Search,,mobile,Germany,Safari,True,1,124,True,False,0.0
S0016241,U012628,2025-03-04 05:48:06,2025-03-04,Organic Search,,desktop,Italy,Samsung Internet,True,1,64,True,False,0.0
S0016242,U010559,2025-03-04 05:21:47,2025-03-04,Social,fb_retargeting,desktop,USA,Samsung Internet,False,10,51,False,False,0.55
S0016243,U004770,2025-03-04 10:07:23,2025-03-04,Direct,,mobile,Italy,Samsung Internet,False,3,157,False,True,0.0
S0016244,U010458,2025-03-04 12:53:14,2025-03-04,Email,weekly_newsletter,mobile,Germany,Chrome,False,11,69,False,False,0.0
S0016245,U012656,2025-03-04 06:52:10,2025-03-04,Social,ig_lookalike,desktop,UK,Chrome,False,1,75,True,False,0.89
S0016246,U002941,2025-03-04 10:49:39,2025-03-04,Direct,,mobile,Germany,Chrome,False,8,107,False,False,0.0
S0016247,U007833,2025-03-04 20:01:25,2025-03-04,Organic Search,,desktop,France,Edge,False,1,170,True,False,0.0
S0016248,U000985,2025-03-04 19:02:32,2025-03-04,Social,ig_lookalike,mobile,UK,Safari,True,1,118,True,False,1.0
S0016249,U011787,2025-03-04 10:01:07,2025-03-04,Display,programmatic,mobile,Italy,Chrome,True,3,95,False,False,0.21
S0016250,U006525,2025-03-04 12:23:52,2025-03-04,Paid Search,running_keywords,mobile,France,Safari,False,1,39,True,False,1.19
S0016251,U001570,2025-03-04 00:15:48,2025-03-04,Email,weekly_newsletter,tablet,USA,Chrome,False,2,297,False,False,0.0
S0016252,U003756,2025-03-04 10:17:44,2025-03-04,Direct,,mobile,Italy,Chrome,True,2,17,False,False,0.0
S0016253,U013663,2025-03-04 12:20:00,2025-03-04,Email,weekly_newsletter,mobile,USA,Chrome,False,1,273,True,False,0.0
S0016254,U010492,2025-03-04 01:55:38,2025-03-04,Organic Search,,mobile,UK,Firefox,True,5,8,False,False,0.0
S0016255,U010390,2025-03-04 15:15:03,2025-03-04,Organic Search,,tablet,Germany,Chrome,True,1,354,True,False,0.0
S0016256,U003117,2025-03-04 20:32:13,2025-03-04,Display,programmatic,desktop,USA,Safari,True,3,171,False,False,0.11
S0016257,U000456,2025-03-04 19:33:57,2025-03-04,Paid Search,shoes_generic,desktop,Germany,Firefox,True,1,126,True,False,1.39
S0016258,U013956,2025-03-04 13:03:57,2025-03-04,Social,tiktok_brand,tablet,Italy,Safari,True,1,46,True,False,0.95
S0016259,U014277,2025-03-04 10:57:38,2025-03-04,Paid Search,shoes_generic,desktop,USA,Safari,True,3,103,False,False,0.53
S0016260,U011263,2025-03-04 05:42:10,2025-03-04,Social,ig_lookalike,mobile,France,Chrome,False,1,191,True,False,0.42
S0016261,U005540,2025-03-04 15:05:35,2025-03-04,Display,display_retarget,mobile,France,Chrome,False,1,95,True,False,0.36
S0016262,U005289,2025-03-04 18:43:39,2025-03-04,Social,fb_retargeting,mobile,France,Chrome,False,4,199,False,False,0.83
S0016263,U011361,2025-03-04 11:21:45,2025-03-04,Direct,,mobile,USA,Chrome,True,2,49,False,False,0.0
S0016264,U002909,2025-03-04 21:18:55,2025-03-04,Paid Search,shoes_generic,desktop,France,Chrome,True,1,140,True,False,0.74
S0016265,U014605,2025-03-04 17:03:18,2025-03-04,Organic Search,,desktop,France,Chrome,False,1,51,True,False,0.0
S0016266,U006562,2025-03-04 14:48:47,2025-03-04,Display,programmatic,mobile,France,Safari,True,2,67,False,False,0.38
S0016267,U000829,2025-03-04 13:03:02,2025-03-04,Organic Search,,mobile,USA,Safari,False,4,90,False,False,0.0
S0016268,U002586,2025-03-04 14:56:20,2025-03-04,Organic Search,,tablet,USA,Firefox,True,2,10,False,False,0.0
S0016269,U012659,2025-03-04 16:55:28,2025-03-04,Organic Search,,mobile,UK,Safari,True,1,183,True,False,0.0
S0016270,U001590,2025-03-04 13:47:40,2025-03-04,Social,fb_retargeting,desktop,UK,Chrome,True,2,35,False,False,0.51
S0016271,U008678,2025-03-04 14:11:17,2025-03-04,Direct,,mobile,Spain,Chrome,False,2,240,False,False,0.0
S0016272,U011514,2025-03-04 06:36:17,2025-03-04,Referral,,mobile,France,Safari,False,2,113,False,False,0.0
S0016273,U009541,2025-03-04 12:05:57,2025-03-04,Organic Search,,tablet,USA,Chrome,True,1,233,True,False,0.0
S0016274,U007995,2025-03-04 18:44:09,2025-03-04,Paid Search,shoes_generic,mobile,USA,Samsung Internet,True,1,369,True,False,1.97
S0016275,U012268,2025-03-04 20:37:28,2025-03-04,Organic Search,,mobile,USA,Edge,True,7,106,False,False,0.0
S0016276,U009943,2025-03-04 02:38:33,2025-03-04,Social,fb_retargeting,mobile,France,Chrome,False,1,24,True,False,0.61
S0016277,U009763,2025-03-04 13:59:14,2025-03-04,Email,abandoned_cart,mobile,UK,Chrome,False,3,50,False,False,0.0
S0016278,U009846,2025-03-04 06:10:53,2025-03-04,Organic Search,,mobile,France,Safari,False,1,11,True,False,0.0
S0016279,U004442,2025-03-04 12:38:03,2025-03-04,Direct,,mobile,France,Chrome,True,13,438,False,False,0.0
S0016280,U011952,2025-03-04 08:47:42,2025-03-04,Direct,,desktop,USA,Safari,False,1,130,True,False,0.0
S0016281,U002738,2025-03-04 19:53:05,2025-03-04,Paid Search,running_keywords,desktop,Germany,Chrome,False,1,96,True,False,1.22
S0016282,U010053,2025-03-04 11:55:14,2025-03-04,Social,tiktok_brand,desktop,USA,Safari,True,3,74,False,False,0.61
S0016283,U013953,2025-03-04 16:37:37,2025-03-04,Organic Search,,mobile,UK,Edge,True,1,202,True,False,0.0
S0016284,U005941,2025-03-04 07:12:33,2025-03-04,Social,tiktok_brand,desktop,USA,Chrome,False,1,31,True,False,0.98
S0016285,U008923,2025-03-04 08:59:33,2025-03-04,Email,win_back,mobile,Spain,Chrome,True,1,17,True,False,0.0
S0016286,U009424,2025-03-04 19:50:30,2025-03-04,Direct,,mobile,France,Chrome,True,1,92,True,False,0.0
S0016287,U001384,2025-03-04 19:19:38,2025-03-04,Direct,,desktop,France,Chrome,True,1,422,True,False,0.0
S0016288,U006936,2025-03-04 15:43:39,2025-03-04,Organic Search,,mobile,UK,Chrome,True,15,158,False,False,0.0
S0016289,U004266,2025-03-04 11:31:36,2025-03-04,Organic Search,,mobile,UK,Chrome,True,2,137,False,False,0.0
S0016290,U009524,2025-03-04 13:47:04,2025-03-04,Organic Search,,desktop,Canada,Chrome,False,2,108,False,False,0.0
S0016291,U001018,2025-03-04 13:33:24,2025-03-04,Organic Search,,mobile,France,Chrome,False,1,44,True,False,0.0
S0016292,U003225,2025-03-04 10:50:53,2025-03-04,Email,abandoned_cart,mobile,Belgium,Safari,True,4,135,False,False,0.0
S0016293,U014609,2025-03-04 11:29:40,2025-03-04,Organic Search,,desktop,UK,Edge,False,1,43,True,False,0.0
S0016294,U011721,2025-03-04 16:25:06,2025-03-04,Direct,,desktop,USA,Chrome,False,1,265,True,False,0.0
S0016295,U008363,2025-03-04 15:43:24,2025-03-04,Referral,,mobile,Spain,Chrome,False,5,108,False,False,0.0
S0016296,U003803,2025-03-04 11:10:12,2025-03-04,Organic Search,,desktop,France,Safari,True,20,117,False,False,0.0
S0016297,U005418,2025-03-04 21:14:17,2025-03-04,Organic Search,,desktop,Italy,Chrome,True,1,271,True,False,0.0
S0016298,U001922,2025-03-04 22:12:37,2025-03-04,Paid Search,running_keywords,desktop,France,Safari,True,2,72,False,False,0.46
S0016299,U001740,2025-03-04 14:51:35,2025-03-04,Organic Search,,mobile,USA,Chrome,False,9,107,False,False,0.0
S0016300,U009201,2025-03-04 17:46:09,2025-03-04,Organic Search,,desktop,France,Chrome,False,3,76,False,False,0.0
S0016301,U013579,2025-03-04 13:18:05,2025-03-04,Social,ig_lookalike,mobile,Germany,Chrome,True,1,136,True,False,0.33
S0016302,U005332,2025-03-04 15:07:43,2025-03-04,Direct,,mobile,France,Chrome,True,4,107,False,False,0.0
S0016303,U006080,2025-03-04 15:30:48,2025-03-04,Referral,,mobile,Canada,Chrome,True,3,174,False,False,0.0
S0016304,U002747,2025-03-04 08:32:25,2025-03-04,Social,fb_prospecting,desktop,USA,Firefox,False,1,184,True,False,0.77
S0016305,U008303,2025-03-04 02:31:40,2025-03-04,Paid Search,competitor,mobile,France,Chrome,False,12,32,False,False,1.36
S0016306,U013371,2025-03-04 06:47:54,2025-03-04,Organic Search,,desktop,France,Chrome,False,2,389,False,False,0.0
S0016307,U008779,2025-03-04 08:44:22,2025-03-04,Direct,,mobile,France,Chrome,True,1,170,True,False,0.0
S0016308,U006033,2025-03-04 22:43:42,2025-03-04,Paid Search,brand_search,mobile,France,Chrome,False,4,277,False,False,2.04
S0016309,U009728,2025-03-04 15:17:29,2025-03-04,Direct,,desktop,UK,Edge,True,16,150,False,True,0.0
S0016310,U013158,2025-03-04 15:24:08,2025-03-04,Email,post_purchase,desktop,Belgium,Chrome,True,11,73,False,False,0.0
S0016311,U008316,2025-03-04 21:28:12,2025-03-04,Direct,,mobile,Germany,Firefox,True,1,288,True,False,0.0
S0016312,U011034,2025-03-04 10:13:37,2025-03-04,Display,programmatic,mobile,France,Chrome,True,4,158,False,False,0.35
S0016313,U012366,2025-03-04 10:54:31,2025-03-04,Social,fb_prospecting,desktop,France,Safari,False,1,103,True,False,0.36
S0016314,U007587,2025-03-04 16:16:52,2025-03-04,Social,ig_lookalike,mobile,France,Chrome,False,1,481,True,False,0.34
S0016315,U006579,2025-03-04 02:10:24,2025-03-04,Referral,,mobile,France,Chrome,True,1,116,True,False,0.0
S0016316,U011701,2025-03-04 15:23:10,2025-03-04,Organic Search,,desktop,USA,Chrome,True,3,490,False,False,0.0
S0016317,U000875,2025-03-04 00:29:39,2025-03-04,Direct,,desktop,Italy,Chrome,True,7,158,False,False,0.0
S0016318,U000611,2025-03-04 12:43:33,2025-03-04,Paid Search,competitor,mobile,Belgium,Safari,False,1,17,True,False,0.54
S0016319,U003841,2025-03-04 09:41:34,2025-03-04,Social,fb_retargeting,desktop,Spain,Firefox,False,2,235,False,False,0.37
S0016320,U004786,2025-03-04 08:37:52,2025-03-04,Direct,,mobile,Canada,Chrome,False,3,133,False,False,0.0
S0016321,U001892,2025-03-04 14:18:13,2025-03-04,Direct,,desktop,Germany,Safari,True,1,226,True,False,0.0
S0016322,U014064,2025-03-04 06:12:26,2025-03-04,Paid Search,shoes_generic,desktop,UK,Chrome,False,3,116,False,False,2.4
S0016323,U008312,2025-03-04 16:52:15,2025-03-04,Organic Search,,mobile,Spain,Samsung Internet,True,1,17,True,False,0.0
S0016324,U010244,2025-03-04 17:05:23,2025-03-04,Email,weekly_newsletter,desktop,France,Samsung Internet,False,6,172,False,False,0.0
S0016325,U008008,2025-03-04 17:11:25,2025-03-04,Social,ig_lookalike,mobile,UK,Safari,True,1,38,True,False,0.67
S0016326,U000866,2025-03-04 16:15:37,2025-03-04,Organic Search,,mobile,France,Chrome,False,2,91,False,False,0.0
S0016327,U008476,2025-03-04 09:25:53,2025-03-04,Organic Search,,mobile,Spain,Safari,False,1,58,True,False,0.0
S0016328,U006853,2025-03-04 15:34:56,2025-03-04,Display,display_retarget,mobile,France,Chrome,False,4,288,False,False,0.19
S0016329,U002590,2025-03-04 20:16:43,2025-03-04,Email,post_purchase,mobile,France,Firefox,False,20,204,False,False,0.0
S0016330,U010241,2025-03-04 09:12:04,2025-03-04,Paid Search,shoes_generic,mobile,Germany,Safari,False,1,57,True,False,1.6
S0016331,U012080,2025-03-04 16:40:42,2025-03-04,Social,fb_retargeting,mobile,France,Firefox,False,5,100,False,False,0.69
S0016332,U005821,2025-03-04 16:35:35,2025-03-04,Paid Search,brand_search,mobile,Germany,Chrome,False,1,20,True,False,2.3
S0016333,U010109,2025-03-04 19:54:39,2025-03-04,Paid Search,shoes_generic,desktop,USA,Chrome,True,2,238,False,False,2.29
S0016334,U005664,2025-03-04 16:42:27,2025-03-04,Organic Search,,mobile,USA,Chrome,True,2,119,False,False,0.0
S0016335,U011344,2025-03-04 16:58:16,2025-03-04,Email,abandoned_cart,mobile,France,Chrome,False,1,112,True,False,0.0
S0016336,U013013,2025-03-04 08:34:11,2025-03-04,Social,ig_lookalike,desktop,France,Chrome,True,3,62,False,False,0.42
S0016337,U011593,2025-03-04 18:44:47,2025-03-04,Social,fb_retargeting,mobile,USA,Chrome,False,1,39,True,False,1.03
S0016338,U009557,2025-03-04 06:22:35,2025-03-04,Organic Search,,mobile,France,Chrome,False,2,8,False,False,0.0
S0016339,U011790,2025-03-04 11:43:36,2025-03-04,Paid Search,competitor,mobile,Belgium,Firefox,True,1,68,True,False,1.46
S0016340,U011768,2025-03-04 16:56:57,2025-03-04,Email,weekly_newsletter,mobile,Spain,Safari,False,2,154,False,False,0.0
S0016341,U011534,2025-03-04 11:36:01,2025-03-04,Organic Search,,mobile,Canada,Chrome,False,3,11,False,False,0.0
S0016342,U002269,2025-03-04 17:14:53,2025-03-04,Direct,,mobile,Canada,Safari,True,3,109,False,False,0.0
S0016343,U008895,2025-03-04 09:56:47,2025-03-04,Email,win_back,mobile,UK,Chrome,True,8,105,False,False,0.0
